Year,Quarter,Workplace,VacancyCount,Headline
2022,1,Lidingö,164.0,"['Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Stockholm Lidingö 2em/v - Kollektivavtal ', 'Barnvakt Lidingö 1-2 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 1-2 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 3 ggr/v - Kollektivavtal', 'Barnvakt Lidingö 1-2 em/v - Kollektivavtal ', 'Barnvakt Lidingö 2 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3 ggr/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Barnvakt Lidingö 2 em/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 2 em/v - Kollektivavtal', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3 ggr/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Barnvakt / Nanny på Lidingö 3-5 eftermiddag per vecka', 'Barnvakt Lidingö 3 ggr/v - Kollektivavtal', 'Barnvakt Lidingö 2 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2 ggr/vecka – Kollektivavtal', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Kassamedarbetare/Varuplock bemanningspool Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3 ggr/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2 ggr/vecka – Kollektivavtal', 'Barnvakt Lidingö 3 ggr/vecka - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö Askrike 2-3 em/v - Kollektivavtal ', 'Kassamedarbetare/Varuplock bemanningspool - Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö 2 ggr/vecka – Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Lidingö 5 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3 ggr/vecka - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2 ggr/vecka – Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Extrajobb Barnvakt Lidingö 3 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2fm/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2fm/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 3-4 dag/v - Kollektivavtal', 'Kassamedarbetare/Varuplock bemanningspool - Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2fm/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2em/v - Kollektivavtal', 'Kassamedarbetare/Varuplock bemanningspool - Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 2-3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Lidingö 2-3 dag/v - Kollektivavtal', 'Barnvakt Lidingö 2-3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Lidingö 2-3 dag/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Kassamedarbetare/Varuplock bemanningspool - Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Kassamedarbetare/Varuplock bemanningspool - Blomsterlandet, Lidingö', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Nu söker vi en admnistratör på halvtid!', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 2ggr/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3 em/v - Kollektivavtal ', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 1em/v - Kollektivavtal', 'Barnvakt Stockholm Lidingö 2-3em/v - Kollektivavtal']"
2022,1,Lidköping,13.0,"['Extrapersonal sökes i Skaraborg.', 'Extrajobba som kassamedarbetare i Skövde', 'Extrapersonal sökes i Skaraborg.', 'Extrapersonal sökes i Skaraborg.', 'Vill du jobba extra inom industri?', 'Extrapersonal sökes i Skaraborg.', 'Extrajobb inom restaurang och event ', 'Extrapersonal sökes i Skaraborg.', 'Extrapersonal sökes i Skaraborg.', 'Extrapersonal till Ica, Coop, Hemköp med flera i Lidköping', 'Extrapersonal sökes i Skaraborg.', 'Extrapersonal sökes i Skaraborg.', 'Tentavakt sökes till Lidköping']"
2022,1,Lindesberg,7.0,"['Kock till anstalten Hinseberg', 'Kock till anstalten Hinseberg', 'Brevbärare Lindesberg, behovsanställning']"
2022,1,Linköping,652.0,"['Student eller annan sysselsättning och vill arbeta extra?', 'Extrajobba som mötesbokare på Verisure', 'Extra produktionasarbete i Linköping', 'Orderplockare med truckkort sökes för behovsanställning hos kund i Skänn...', 'Stödassistent till Lundens fritidshem', 'Distributörer Linköping', 'Extra produktionasarbete i Linköping', 'Student eller annan sysselsättning och vill arbeta extra?', 'Vill du arbeta extra som receptionist i centrala Linköping?', 'Barnvakt Linköping Sturefors 1 gång varannan helg - Kollektivavtal ', 'Stödassistent / undersköterska till Furirgatans elevhem', 'Stödassistent till Drabantgatans kortidshem', 'Barnvakt Linköping Sturefors 1 gång varannan helg - Kollektivavtal ', 'Extrajobb - Lageroperatör till HK Scan', 'Extrajobb - Produktionsmedarbetare till HK Scan', 'Barnvakt Linköping Sturefors 1 gång varannan helg - Kollektivavtal ', 'Butiksextra hos Lindex i Linköping och Norrköping!', 'Barnvakt Linköping Sturefors 1 gång varannan helg - Kollektivavtal ', 'Terminalarbetare på deltid natt till välkänt logistikföretag i Linköping!', 'Stödassistenter till Skattegårdens korttidshem', 'Barnvakt Linköping 5em/v - Kollektivavtal', 'Extrajobb som CE chaufför i Östergötland', 'Socialpedagog sökes till Stadsmissionens verksamhet för barn och unga', 'Extrajobb som säljare till Verisure!', 'Barnvakt Linköping 5em/v - Kollektivavtal', 'Livsmedelsarbetare till Linköping sökes för extrajobb!', 'Utvecklingsledare till daglig verksamhet', 'Extra produktionasarbete i Linköping', 'Extraarbete på Pressgrannar i Linköping', 'Releasy söker medarbetare till Kundservice!', 'Ekonom till Integrations- och arbetsmarknadsförvaltningen', 'Vi söker studenter för extrajobb i Linköping', 'Nu söker vi B-Chaufförer till välkänd kund inom logistik!', 'Livsmedelsarbetare till Linköping sökes för deltid och extrajobb!', 'Extra produktionasarbete i Linköping', 'Kommunikationsstrateg till Integration- och arbetsmarknadsförvaltningen', 'Sommarvikarier och behovsanställda sökes till Villa ådalas öppna verksamhet', 'Laborant för extrajobb och sommarjobb på Tekniska verken', 'Barnvakt Linköping Ekingen 1-2em/v - Kollektivavtal ', 'Extra produktionasarbete i Linköping', 'Extrajobba med tempererade transporter i Östergötland', 'Barnvakt Linköping Ekängen 1-2em/v - Kollektivavtal ', 'Ungdomspedagog till boende för ensamkommande ungdomar, Hagaberg Råd & Stöd', 'Barnvakt Linköping Ekängen 1-2em/v - Kollektivavtal ', 'Sommarjobb/vikarier till Leanlink stöd, vård och omsorg', 'Personer till vår bemanningspool för jobb under våren och sommaren ', 'Livsmedelsarbetare till Linköping sökes för deltid och extrajobb!', 'Livsmedelsarbetare till Linköping sökes för deltid och extrajobb!', 'Livsmedelsarbetare till Linköping sökes för deltid och extrajobb!', 'Livsmedelsarbetare till Linköping sökes för deltid och extrajobb!', 'Vuxenpedagog till särskilt utformat boendestöd', 'Arbetsledare till Servicegruppen', 'Stödpedagog till daglig verksamhet park och service', 'Barnvakt Linköping 5em/v - Kollektivavtal', 'Extrajobb - Logistikpatrullen i Linköping', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Eventpersonal i Linköping', 'Barnvakt Linköping Ekängen 1-2em/v - Kollektivavtal ', 'Jobba deltid som kassapersonal på Blomsterlandet!', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Butiksextra hos Lindex i Linköping och Norrköping!', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Ekonomiadministratör', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Butiksextra hos Lindex i Linköping och Norrköping!', 'Boendestödjare till socialpsykiatrin, Nya Tanneforsvägen', 'Barnvakt Linköping 2ggr/mån - Kollektivavtal', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Ungdomspedagog för ensamkommande barn och ungdomar, Råd och Stöd', 'Barnvakt Linköping 1gång/v - Kollektivavtal', 'Extrajobb - Lageroperatör till HK Scan', 'Extrajobb - Produktionsmedarbetare till HK Scan', 'Student eller annan sysselsättning och vill arbeta extra?', 'Barnvakt Linköping 2ggr/mån - Kollektivavtal', 'Barnvakt Linköping 2ggr/mån - Kollektivavtal', 'Livsmedelsarbetare till Linköping sökes för heltid, deltid och extrajobb!', 'Vikarie vid behov daglig verksamhet - Glädjekällan Linköping', 'Sommarjobba som mötesbokare hos Verisure', 'Studentmedarbetare till Råd & stöd', 'Studentmedarbetare till Hållbarhetsenheten, inriktning segregation']"
2022,1,Ljungby,72.0,"['Nu söker vi drivna studenter som vill jobba extra inom industrin', 'Extrajobb som truckförare på PostNord Strålfors i Ljungby', 'Handledare/arbetskonsulent', 'Handledare/arbetskonsulent funktionshinder omsorgen', 'Ledigt extrajobb på PostNord Strålfors i Ljungby!', 'Sektionschefer till VO Arbetssökande Kronoberg', 'Ledigt extrajobb på PostNord Strålfors i Ljungby!', 'PostNord Strålfors söker sommarpersonal i Ljungby | Sommarjobb', 'Brevbärare Ljungby, behovsanställning', 'Handledare/arbetskonsulent Vi i Centrum - funktionshinderomsorgen', 'Handledare/arbetskonsulent Verksamhet i Centrum ', 'PostNord Strålfors söker sommarpersonal i Ljungby | Sommarjobb']"
2022,1,Ljusdal,6.0,"['Brevbärare Ljusdal, behovsanställning', 'Brevbärare Ljusdal, behovsanställning']"
2022,1,Lomma,7.0,"['Familj söker nanny till Bjärred EXTRAJOBB', 'Extrajobb för dig som har annan syssla på minst 50%  - Lomma', 'Familj söker nanny till Lomma EXTRAJOBB', 'Familj söker nanny till Bjärred EXTRAJOBB', 'Familj söker nanny till Lomma EXTRAJOBB', 'Familj söker nanny till Bjärred EXTRAJOBB']"
2022,1,Ludvika,1.0,['Kassabiträde till ICA-Närabutik utanför Ludvika']
2022,1,Luleå,97.0,"['Studenter sökes för extrajobb inom livsmedelsproduktion i Luleå!', 'Terminalarbetare, Luleå', 'Vaccina söker undersköterskor på heltid och deltid till Luleå', 'Kontorsassistent tjänst deltid i Luleå', 'Distributörer, Luleå', 'Vaccina söker undersköterskor som vill jobba extra i Luleå', 'Regionchef Norrland - EnRival AB', 'Vikarierande drifttekniker', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Lärarvikarie till Anstalten Luleå', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Studenter sökes för extrajobb inom livsmedelsproduktion i Luleå!', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Distributörer, Skellefteå - semestervikariat', 'Distributör, Luleå - semestervikariat', 'Kontorsassistent tjänst deltid i Luleå', 'Regionchef Norrland - EnRival AB', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 24 timmar per månad - Kollektivavtal', 'Barnvakt Luleå 24 timmar per månad - Kollektivavtal', 'Barnvakt Luleå 24 timmar per månad - Kollektivavtal', 'Servicemedarbetare för Luleå elbilspool', 'Studenter sökes för extraarbete!', 'Barnvakt Luleå 24 timmar per månad - Kollektivavtal', 'Distributörer, Luleå', 'Varuplockare sökes till matbutiker i Luleå/Piteå/Skellefteå', 'Studenter sökes för extrajobb inom livsmedelsproduktion i Luleå!', 'Extrajobb inom livsmedelsproduktion i Luleå!', 'Varuplockare sökes till matbutiker i Luleå/Piteå/Skellefteå', 'Barnvakt Luleå 2 eftermiddagar per vecka - Kollektivavtal', 'Distributörer, Luleå - semestervikariat', 'Terminalarbetare sökes för extrajobb nattetid!', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Barnvakt Luleå 2 em/v - Kollektivavtal', 'Terminalarbetare Luleå, behovsanställning', 'Fitness24Seven söker Timvikarierande Site Responsible till Luleå', 'Varuplockare sökes till matbutiker i Luleå/Piteå/Skellefteå']"
2022,1,Lund,151.0,"['Barnvakt Lund Sporadiskt - Kollektivavtal', 'Drivna och initiativtagande lagkamrater för deltidsarbete', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Lund', 'Personlig assistent Dalby', 'Barnvakt Lund 3em/v - Kollektivavtal', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Lund', 'Handledare med fokus på återhämtningsinriktat förhållningsätt', 'Personlig assistent sökes till man i Lund. Deltid ca 25 %', 'Extrajobb inom lager till globalt förpackningsföretag i Lund', 'Barnvakt Lund 3em/v - Kollektivavtal', 'Vaccina söker sjuksköterskor för Covid-19 vaccinering i Lund', 'Barnvakt Lund 3em/v - Kollektivavtal', 'Barnvakt Lund 2 dagar/vecka (KÖRKORT) - Kollektivavtal', 'Sommarjobba som handledare i Socialpsykiatri', 'Vaccina söker sjuksköterskor på heltid och deltid för Covid-19 vaccineri...', 'Barnvakt Lund 2 dagar/vecka (KÖRKORTSKRAV) - Kollektivavtal', 'Behovsanställning/sommarjobb', 'Barnvakt Lund 3em/v - Kollektivavtal', 'Barnvakt Lund 2 dagar/vecka (KÖRKORTSKRAV) - Kollektivavtal', 'Pa sökes extra kvällstid i Lund!', 'Barnvakt Lund 2 eftermiddagar per vecka (KÖRKORTSKRAV) - Kollektivavtal', 'Barnvakt Lund 1kv/v - Kollektivavtal', 'Barnvakt Lund 1kv/v - Kollektivavtal', 'Barnvakt Lund 2 eftermiddagar per vecka (KÖRKORTSKRAV) - Kollektivavtal', 'Personlig assistent sökes till man i Lund. Deltid ca 25 %', 'Barnvakt Lund 2 em/v (KÖRKORTSKRAV) - Kollektivavtal', 'Barnvakt Lund 1kv/v - Kollektivavtal', 'Barnvakt Lund 2 em/v (KÖRKORTSKRAV) - Kollektivavtal', 'Barnvakt Lund 1kväll/v - Kollektivavtal', 'Personlig assistent Dalby', 'Retail House söker personal kvantum kök!', 'Vill du jobba som personlig assistent i sommar?', 'Studenter och idrottare sökes för deltidsarbete på lager', 'Orderplockare på deltid till välkänt företag! ', 'Orderplockare på deltid till välkänt företag! ', 'Barnvakt Lund 1kväll/v - Kollektivavtal', 'Nanny sökes till Lund EXTRAJOBB', 'Vaccina söker sjuksköterskor på heltid och deltid för Covid-19 vaccineri...', 'Nanny sökes till Södra Sandby EXTRAJOBB', 'Handledare med fokus på ett återhämtningsinriktat förhållningsätt', 'Flexibel personlig assistent sökes till 50% tjänst i Lund', 'Junior entreprenörscoach till Sommarlovsentreprenör 2022', 'Junior entreprenörscoach till Sommarlovsentreprenör 2022', 'Nanny sökes till Lund EXTRAJOBB', 'Flexibel personlig assistent sökes till 50% tjänst i Lund', 'Nanny sökes till Södra Sandby EXTRAJOBB', 'Vikarierande handledare med fokus på återhämtningsinriktat förhållningsätt', 'Vi söker säljare på heltid och deltid!', 'Barista Lund', 'Handledare natt inom Socialpsykiatri Fäladstorget 3D', 'Nanny sökes till Lund EXTRAJOBB', 'Eventpersonal i Lund', 'Personlig assistent Dalby', 'Vill du jobba som personlig assistent i sommar?', 'Städmaskinsförare för deltidsarbete i Lund', 'Vi söker butiksmedarbetare till ICA i Lund', 'Personlig assistent sökes till man i Lund. Behovsanställning och sommarvik.', 'Nanny sökes till Södra Sandby EXTRAJOBB', 'Handledare för feriepraktikanter, inom parkskötsel', 'Nanny sökes till Lund EXTRAJOBB', 'Vikarierande handledare natt under sommarperioden till Socialpsykiatrin', 'Undersköterska med aktivitetsansvar']"
2022,1,Lycksele,14.0,"['Arbetshandledare till Daglig verksamhet', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal', 'Barnvakt Lycksele 1-2em/v - Kollektivavtal']"
2022,1,Lysekil,2.0,['Grupphandledare till Enheten för arbetsliv']
